source,target,weight
CHA,ILN,2383.0
ABQ,ILN,979.0
ILN,SAT,2760.0
ILN,MSP,7242.0
ILN,LAX,8965.0
ILN,MSY,3796.0
ILN,SGF,2633.0
FSD,ILN,1326.0
GYY,ILN,1.0
FLL,ILN,3333.0
ILN,SLC,4234.0
COS,ILN,272.0
ILN,PHL,3471.0
ILN,OKC,2693.0
ILN,JAX,1651.0
ILN,LCH,37.0
ILN,IND,7.0
ILN,LAF,1.0
ILN,SFO,3250.0
ILN,TLH,93.0
BTR,ILN,68.0
ILN,YNG,1.0
ILN,XNA,94.0
CHA,WGO,2.0
BTL,WGO,1.0
IND,WGO,2.0
POU,WGO,2.0
MSN,YNG,1.0
AZO,YNG,1.0
JFK,YNG,2.0
ITH,YNG,1.0
HNL,YNG,1.0
COU,YNG,2.0
UIN,YNG,1.0
ACY,YNG,1142.0
OKC,YNG,6.0
FLL,YNG,5.0
RIC,YNG,2.0
BRO,YNG,16.0
LIT,YNG,41.0
MCI,YNG,13.0
BMI,YNG,14.0
GRR,YNG,7.0
GSP,YNG,2.0
GSO,YNG,4.0
PBI,YNG,4.0
MYR,YNG,84.0
BWG,YNG,7.0
SGF,YNG,12.0
ABE,YNG,3.0
PDK,YNG,1.0
DET,YNG,1.0
ISO,YNG,1.0
DSM,YNG,2.0
LCH,YNG,2.0
LGA,YNG,1.0
LNS,YNG,1.0
PIA,YNG,3.0
AFW,YNG,1.0
MLU,YNG,2.0
DCA,YNG,2.0
SAT,YNG,4.0
IRK,YNG,1.0
MRC,YNG,4.0
CLU,YNG,3.0
LSE,YNG,1.0
JST,YNG,2.0
MSP,YNG,5.0
TVC,YNG,2.0
AUS,YNG,1.0
FSD,YNG,6.0
IND,YNG,3.0
FAY,YNG,2.0
AEX,YNG,1.0
MDW,YNG,1.0
TPA,YNG,2.0
IAD,YNG,1.0
FTW,ZZV,1.0
DET,ZZV,1.0
LRD,ZZV,1.0
LAN,ZZV,1.0
ABQ,MSY,112.0
ABQ,SGF,74.0
ABQ,IND,166.0
ABQ,CID,8.0
ABQ,LAX,94775.0
ABQ,MCI,29114.0
ABQ,COS,12373.0
ABQ,SFO,19153.0
ABQ,SLC,62935.0
ABQ,CRP,72.0
ABQ,GJT,27.0
ABQ,OKC,2221.0
ABQ,OGG,1.0
ABQ,MSN,1.0
ABQ,MSP,25069.0
ABQ,SAT,2643.0
ABQ,PHL,111.0
ABQ,FSD,15.0
ABQ,IDA,5.0
ABQ,LIT,293.0
ABQ,SPS,21.0
ABQ,SVC,12370.0
ABQ,CLL,10.0
ABQ,MOB,1.0
ABQ,FLL,19.0
ABQ,PVD,2.0
ABQ,BTR,3.0
ABQ,HOT,2.0
ABQ,SJT,1.0
ABQ,BUF,2.0
ABQ,LBL,1.0
ABQ,BMI,6.0
ABQ,GCK,1.0
ABQ,CAE,2.0
ABQ,CDC,4.0
ABQ,SYR,1.0
ABQ,SLN,1.0
ABQ,ADS,1.0
ABQ,BKW,2.0
ABQ,GTF,5.0
ABQ,BRO,2.0
ABQ,LSV,2.0
ABQ,BPT,1.0
ABQ,JAX,18.0
ABQ,BFL,2.0
ABQ,HMN,1.0
ABQ,DCA,9.0
ABQ,STP,1.0
ABQ,OLS,1.0
ABQ,ACY,1.0
ABQ,MDT,2.0
ABQ,LCK,1.0
ABQ,FAI,1.0
BFL,OXR,2.0
BFL,LAX,44297.0
BFL,SBA,766.0
BFL,SFO,24511.0
BFL,SBP,27.0
BFL,SLC,4301.0
BFL,CVG,1.0
BFL,IPL,1.0
BFL,DQF,3.0
BFL,SEA,2.0
BFL,HOU,1.0
BFL,LAW,1.0
BFL,DAL,1.0
BFL,OMA,2.0
AEX,BFL,1.0
BFL,TUL,1.0
BFL,STL,1.0
BFL,MKE,1.0
BFL,RAP,1.0
BFL,ICT,1.0
BFL,OKC,5.0
BFL,TCM,1.0
BFL,HLN,1.0
BFL,LCK,1.0
BFL,MSY,1.0
BTR,SLC,9.0
BTR,SFO,9.0
BTR,LIT,34.0
BTR,MSY,5190.0
BTR,IND,25.0
BTR,CLE,5.0
BTR,PHL,8.0
BTR,JAX,20.0
BTR,FLL,12.0
BTR,SAT,31.0
BTR,MSP,55.0
BTR,MCI,7.0
BTR,OKC,14.0
BTR,LAX,6.0
BTR,ESF,0.0
BTR,JFK,1.0
BTR,TLH,17.0
BTR,LCH,35.0
BTR,PBI,6.0
BTR,EVV,1.0
BTR,GNV,43.0
BTR,GJT,12.0
BTR,CRP,10.0
BTR,XNA,24.0
BTR,TCM,1.0
BTR,DAY,1.0
BTR,FTW,1.0
BTR,FSD,2.0
BMG,BTR,2.0
BTR,CHA,6.0
BTR,FYV,29.0
BTR,FSM,1.0
BTR,CLL,21.0
BTR,DPA,1.0
BTR,RWI,1.0
BTR,YNG,1.0
BTR,PFN,1.0
BTR,LAW,1.0
BTR,COS,2.0
BTR,GFK,2.0
BTR,CAK,1.0
BTR,FNT,1.0
AFW,BTR,1.0
AVL,BTR,1.0
BTR,GRR,2.0
BTR,BTV,1.0
BMI,GRI,2.0
BMI,HUF,155.0
BMI,SPI,1504.0
BMI,GRB,3.0
BMI,TUL,2.0
BMI,SLC,37.0
BMI,FOE,2.0
BMI,SGF,689.0
BMI,FYV,1.0
BMI,MSP,1382.0
BMI,BRL,1.0
BFF,BMI,2.0
BMI,GRR,2.0
BMI,PIT,1.0
BMI,BWI,2.0
BMI,MCI,10.0
BMI,RAP,1.0
BMI,XNA,3.0
BMI,CID,122.0
BMI,CLT,3.0
BMI,DAY,3.0
BMI,TVC,1.0
BMI,CHA,9.0
BMI,BTL,1.0
BMI,IND,9.0
BMI,TYS,7.0
BMI,LAN,2.0
BIL,BMI,2.0
BMI,MDT,2.0
BMI,LEX,1.0
BMI,MMI,1.0
BMI,LRD,3.0
BMI,FLL,4.0
BMI,OH1,1.0
BMI,LIT,7.0
BMI,PWM,1.0
BMI,LGA,2.0
BMI,MIA,1.0
BMI,ROC,2.0
BMI,CHS,5.0
BMI,CRW,1.0
BMI,GSP,3.0
BMI,JAX,2.0
BMI,OKC,6.0
BMI,ELP,1.0
BMI,IAH,1.0
ABE,BMI,2.0
BMI,COS,1.0
AND,BMI,1.0
BMI,LCK,1.0
BMI,JXN,1.0
BMI,OLS,1.0
BMI,STJ,1.0
BMI,BUF,1.0
BMI,CAK,1.0
BMI,BTR,1.0
BMI,DCA,1.0
BMI,JAN,1.0
AVP,BMI,2.0
BMI,RIC,1.0
BMI,OGD,1.0
ATW,BMI,168.0
BMI,GPT,1.0
BMI,FSD,2.0
BMI,MSY,1.0
BMI,PKB,2.0
BMI,ROA,1.0
BMG,DSM,1.0
BMG,BMI,1.0
BMG,SLC,6.0
BMG,CID,32.0
BMG,SMF,2.0
BMG,MDH,1.0
BMG,SEA,1.0
BMG,MSP,21.0
BMG,SCE,34.0
BMG,RWI,14.0
BMG,IND,6.0
BMG,EUG,1.0
BMG,MKE,2.0
BMG,TCL,1.0
BMG,TLH,3.0
BMG,BTL,2.0
BMG,LIT,2.0
BMG,PHL,2.0
BMG,OAJ,1.0
BMG,TPA,1.0
BMG,MCI,2.0
BMG,SAT,2.0
BMG,LUK,1.0
BMG,PVD,1.0
BMG,OAK,1.0
BMG,CAK,1.0
BYH,MSP,0.0
BYH,DAY,1.0
BYH,IND,1.0
BYH,JAX,2.0
ATL,BYH,13.0
BRO,PDX,1.0
BRO,CRP,52.0
BRO,SFO,3.0
BRO,GSO,3.0
BRO,LIT,100.0
BRO,PHL,2.0
BRO,MCI,47.0
BRO,IND,7.0
BRO,MSY,21.0
BRO,OKC,24.0
BRO,TPA,1.0
BRO,SAT,39.0
BRO,LAS,1.0
AMA,BRO,3.0
BRO,GSP,4.0
BRO,FTW,4.0
BRO,MCE,1.0
BRO,PUB,2.0
BRO,SLC,44.0
BRO,LAX,5.0
AGS,BRO,1.0
BRO,MHR,1.0
BRO,CAE,2.0
BRO,CHA,1.0
BRO,MSP,7.0
BRO,SAN,1.0
BRO,MKL,1.0
BRO,FLL,1.0
BRO,ORD,2.0
BRO,MGM,3.0
BRO,GMU,1.0
AZO,BRO,1.0
BRO,MRC,1.0
BRO,DQF,1.0
BRO,HUF,1.0
BRO,PWK,1.0
BRO,MQT,1.0
BRO,DPA,3.0
BRO,YUM,2.0
BRO,GDC,2.0
BRO,CLT,1.0
CHA,MOB,3.0
ALB,CHA,7.0
CHA,ROC,7.0
CHA,PHL,27.0
CHA,OKC,11.0
CHA,MSP,50.0
CHA,IND,17.0
CHA,LAX,1.0
CHA,LIT,17.0
CHA,MSY,6.0
CHA,SAT,2.0
CHA,MIA,5.0
CHA,SAN,2.0
CHA,PDX,3.0
CHA,MCI,16.0
CHA,SEA,6.0
CHA,PBI,4.0
CHA,FLL,341.0
CHA,MDT,5.0
BOS,CHA,8.0
CHA,SLC,4.0
CHA,JAX,712.0
AVP,CHA,9.0
CHA,LAS,1.0
CHA,ROA,29.0
CHA,MLU,2.0
CHA,LYH,8.0
CHA,PNS,283.0
BUF,CHA,8.0
CHA,OAJ,1.0
CHA,MYR,9.0
ABE,CHA,7.0
ABY,CHA,4.0
CHA,PFN,4.0
CHA,GTR,1.0
CHA,FAY,6.0
CHA,TPA,5.0
CHA,MEI,5.0
CHA,LCH,7.0
CHA,VLD,3.0
CHA,DHN,3.0
CHA,GNV,4.0
CHA,RFD,1.0
CHA,DAY,14.0
CHA,ORH,1.0
CHA,XNA,14.0
CHA,GRR,17.0
CHA,SFO,3.0
CHA,CHO,7.0
CHA,DET,2.0
CHA,SNA,3.0
ASN,CHA,1.0
CHA,DNN,1.0
CAK,CHA,5.0
CHA,COS,2.0
CHA,OAK,3.0
CHA,MRC,1.0
CHA,GTF,7.0
CHA,RWI,2.0
CHA,SMF,2.0
CHA,MHT,3.0
BFI,CHA,1.0
ATW,CHA,4.0
CHA,PWM,3.0
CHA,TLH,2.0
ACY,CHA,16.0
CHA,MSN,4.0
BGR,CHA,1.0
CHA,FSD,1.0
CHA,CID,2.0
CHA,FSM,3.0
CHA,GSB,1.0
BZN,CHA,2.0
CHA,PIB,2.0
CHA,JAC,1.0
CHA,SJC,1.0
CHA,CKB,2.0
CHA,SGF,3.0
ABQ,CHA,1.0
CLT,OH3,1.0
EVV,OH3,3.0
LIT,OH3,1.0
GMU,OH3,1.0
CFV,OSH,1.0
CFV,SVH,1.0
GNV,TLH,1747.0
DCA,GNV,1.0
GNV,JAX,5084.0
GNV,ROA,1.0
GNV,PHL,7.0
FLL,GNV,45.0
CAK,GNV,1.0
GNV,IND,7.0
GNV,PFN,4.0
GNV,ORD,1.0
GNV,JAN,1.0
GNV,XNA,30.0
GNV,LIT,5.0
AEX,GNV,1.0
GNV,MYR,3.0
GNV,MSY,12.0
GNV,SJC,1.0
GNV,RIC,1.0
FYV,GNV,9.0
ABQ,GNV,1.0
GNV,SCE,6.0
APF,GNV,1.0
GNV,MSP,4.0
GNV,PIB,2.0
DAL,GNV,1.0
BWG,GNV,2.0
CRP,GNV,1.0
GNV,PBI,8.0
CLL,GNV,8.0
GNV,JFK,1.0
GNV,OKC,4.0
GVL,MGY,1.0
GCK,SLC,3.0
GCK,SGF,4.0
GCK,LIT,3.0
GCK,IAD,1.0
GCK,SAN,1.0
BWI,GCK,1.0
GCK,IAH,1.0
GCK,MCI,2210.0
GCK,IND,1.0
ABI,GCK,1.0
GCK,WDG,1.0
GCK,PHX,1.0
GCK,OKC,1.0
CVG,GCK,1.0
GCK,MKE,3.0
GCK,LAS,1.0
EAR,GCK,2.0
GCK,MSP,1.0
GCK,GRI,3.0
GCK,LGU,1.0
ACY,GFL,2.0
GFL,JZU,1.0
ALB,GFL,1.0
GFK,MSP,71247.0
FSD,GFK,945.0
GFK,SFO,4.0
GFK,PHL,7.0
GFK,GRR,16.0
GFK,LAX,5.0
GFK,GTF,12.0
GFK,OAK,1.0
GEG,GFK,4.0
BZN,GFK,1.0
GFK,SLC,26.0
GFK,IND,23.0
FAI,GFK,2.0
GFK,RDU,2.0
BDL,GFK,1.0
GFK,RNO,2.0
GFK,SUX,1.0
DCA,GFK,1.0
CLT,GFK,1.0
ANC,GFK,3.0
GFK,SAN,2.0
GFK,MIA,2.0
GFK,MCO,2.0
ATL,GFK,2.0
GFK,SNA,2.0
AFW,GFK,1.0
GFK,GJT,6.0
GFK,SGF,31.0
GFK,SAT,1.0
CID,GFK,21.0
ATW,GFK,4.0
GFK,SUS,1.0
GFK,MDT,1.0
GFK,IAH,1.0
GFK,MSY,5.0
GFK,MWH,1.0
GFK,PIR,2.0
GFK,JFK,1.0
BMI,GFK,1.0
EWR,GFK,1.0
GFK,LGA,1.0
ABR,GFK,1.0
GFK,LAR,1.0
BWI,GFK,2.0
GFK,LIT,4.0
GTF,MSP,27839.0
GTF,SLC,41678.0
GTF,SFO,2.0
GTF,PIT,2.0
BOS,GTF,2.0
GTF,IDA,5.0
GTF,HNL,2.0
EWR,GTF,1.0
GTF,LAX,8.0
GJT,GTF,7.0
GTF,IND,3.0
GTF,MCI,46.0
GTF,HVR,2.0
GTF,PUB,15.0
GTF,LNK,2.0
GTF,SBA,2.0
EUG,GTF,1.0
GTF,MDW,2.0
GTF,LAN,1.0
GTF,SGF,3.0
FSD,GTF,6.0
DAY,GTF,1.0
ERI,GTF,1.0
COS,GTF,7.0
GTF,SAT,2.0
GTF,XNA,1.0
GTF,ROW,1.0
FBK,GTF,1.0
GTF,OKC,2.0
GTF,RST,4.0
DAY,GCY,1.0
FLL,PIB,1.0
CMI,PIB,1.0
JAN,PIB,7.0
CLT,PIB,1.0
GRB,PIB,1.0
GPT,PIB,1.0
PIB,RFD,1.0
MSP,PIB,4.0
ICT,PIB,1.0
PIB,POB,10.0
PIB,SUS,1.0
MGM,PIB,1.0
BTV,PIB,1.0
CHO,PIB,2.0
MCI,PIB,2.0
BWI,PIB,1.0
HOT,IND,3.0
FSM,HOT,1.0
HOT,MCI,27.0
HOT,LAX,1.0
HOT,TPA,1.0
HOT,MSY,33.0
GNV,HOT,1.0
HOT,LIT,16.0
HOT,LAS,1.0
CAE,HOT,1.0
HOT,TUL,2.0
CVG,HOT,1.0
HOT,JLN,3.0
HOT,PBI,2.0
CID,HOT,1.0
EWN,HOT,1.0
HOT,LFT,1.0
HOT,STL,1.0
BTR,HOT,1.0
IDA,RNO,8.0
IDA,PUW,1.0
IDA,SLC,66368.0
HLN,IDA,6.0
IDA,MCO,6.0
ANC,IDA,2.0
IDA,SJC,1.0
IDA,SFO,6.0
IDA,PHL,4.0
IDA,OMA,2.0
IDA,SMF,8.0
ATL,IDA,2.0
IAH,IDA,2.0
IDA,OAK,3.0
IDA,MSP,2633.0
IDA,LAX,5.0
CVG,IDA,4.0
IDA,JFK,1.0
IDA,TUS,2.0
IDA,LNK,1.0
ELP,IDA,1.0
IDA,SNA,1.0
IDA,SBA,1.0
COS,IDA,2.0
IDA,IND,6.0
IDA,TCM,3.0
IDA,RDM,3.0
IDA,MCE,1.0
BFI,IDA,1.0
FSD,IDA,3.0
DCA,IDA,1.0
IDA,MFR,1.0
IDA,MIA,1.0
DRO,IDA,1.0
IDA,RDD,1.0
ATW,IDA,1.0
IDA,LIT,1.0
FAR,IDA,1.0
ACV,IDA,1.0
COS,MCI,4045.0
MCI,PBI,5.0
MCI,OKC,70619.0
MCI,SLC,66169.0
MCI,SFO,19205.0
MCI,PHL,42074.0
LAX,MCI,64652.0
MCI,MSP,105204.0
MCI,MSY,7525.0
MCI,SAT,13764.0
IND,MCI,27808.0
CRP,MCI,11.0
JAX,MCI,1412.0
FLL,MCI,4789.0
CID,MCI,583.0
LIT,MCI,6214.0
MCI,SGF,1734.0
FSD,MCI,25.0
MCI,SPI,8.0
LAS,MKC,2.0
JXN,MCI,2.0
BTL,MCI,12.0
GRR,MCI,89.0
LIT,MKC,1.0
MCI,TVC,6.0
ANC,MKC,1.0
ERI,MCI,1.0
MCI,MKC,9.0
MCI,NZY,1.0
MCI,MYR,408.0
MCI,MVN,19.0
AID,MCI,2.0
MCI,ZZV,1.0
GFK,MCI,5.0
MCI,POB,4.0
DNN,MCI,1.0
MCI,OKK,4.0
MCI,MIO,1.0
CLL,MCI,38.0
BWG,MCI,10.0
MCI,SPS,19.0
FDY,MCI,3.0
HLM,MCI,1.0
HKY,MCI,3.0
BUF,MKC,1.0
ALO,MCI,2.0
LWS,MCI,2.0
ABR,MCI,1.0
HKS,MCI,1.0
MKC,XNA,1.0
FAY,MCI,1.0
CEV,MCI,1.0
MCI,WGO,5.0
LAX,MKC,2.0
MCI,RWI,16.0
MCI,PGV,1.0
LEX,MKC,1.0
AOH,MCI,2.0
GJT,MCI,16.0
CGI,MKC,1.0
MCI,OH2,2.0
CAD,MCI,1.0
CLU,MCI,1.0
BZN,MCI,2.0
GSB,MCI,1.0
MKC,TPA,1.0
GRI,MCI,2410.0
ILG,MKC,1.0
GCY,MCI,1.0
MCI,MOR,2.0
LUK,MCI,2.0
MDT,MKC,1.0
ATY,MCI,1.0
GDC,MCI,1.0
DQC,MCI,1.0
AGS,MCI,2.0
CLL,MKC,3.0
MKC,MKL,1.0
CHA,MKC,1.0
MCI,XNA,13.0
BKX,MCI,3.0
MCI,MOT,1.0
HIF,MCI,1.0
AHN,MCI,1.0
MCI,TDZ,1.0
HOU,MKC,2.0
MCI,PUW,1.0
MCI,TLH,2.0
CID,MKC,2.0
IDA,MCI,1.0
MCI,TCL,1.0
MCI,MFD,1.0
MCI,SCE,7.0
MCI,SBA,1.0
MKC,SFO,2.0
KY5,MCI,1.0
FLL,MKC,2.0
LAL,MKC,1.0
MKC,PWK,1.0
MKC,SAF,1.0
MKC,OMA,1.0
ABQ,MKC,1.0
MKC,MSP,18.0
MKC,MSY,1.0
FYV,MCI,97.0
MCI,TBN,1742.0
ACY,MCI,42.0
MCI,PNE,1.0
EKX,MKC,1.0
EAR,MCI,1.0
BGR,MKC,1.0
ELM,MCI,1.0
MKC,OKC,5.0
CHO,MCI,1.0
MKC,PIT,1.0
CRW,MKC,1.0
CKB,MCI,1.0
BKG,MCI,1.0
LIT,MSP,4550.0
LIT,SAT,242.0
LIT,SGF,2330.0
LIT,MSY,10752.0
COS,LIT,9.0
LIT,PHL,59.0
LIT,OKC,316.0
CRP,LIT,5.0
LIT,SLC,2620.0
LIT,SFO,18.0
LIT,PBI,5.0
CID,LIT,4.0
FLL,LIT,18.0
LAX,LIT,31.0
LIT,SPI,4.0
IND,LIT,369.0
ALB,LIT,1.0
GJT,LIT,8.0
JAX,LIT,9.0
JXN,LIT,4.0
LIT,SJC,2.0
GRR,LIT,9.0
FLO,LIT,1.0
LIT,MDT,1.0
LIT,RST,2.0
LIT,XNA,90.0
LIT,PFN,2.0
LCH,LIT,480.0
CPR,LIT,1.0
LIT,PKB,1.0
LIT,PIB,1.0
GTF,LIT,3.0
LIT,MHK,1.0
LIT,RIV,1.0
GEG,LIT,2.0
BFI,LIT,1.0
CAD,LIT,1.0
LIT,RDG,2.0
LIT,MCE,1.0
BTL,LIT,10.0
LIT,LYH,1.0
EGP,LIT,1.0
BWG,LIT,3.0
HYS,LIT,1.0
FAR,LIT,1.0
LIT,PGV,1.0
GDC,LIT,3.0
DDC,LIT,1.0
LIT,TLH,6.0
LIT,PAH,1.0
LIT,OLS,1.0
CLL,LIT,25.0
ERI,LIT,1.0
LIT,RWI,5.0
FSD,LIT,5.0
FAY,LIT,3.0
LIT,POB,1.0
FYV,LIT,4.0
LIT,SDM,1.0
CHO,LIT,3.0
AID,LIT,1.0
JEF,LIT,1.0
CWA,LIT,1.0
AZA,LIT,1.0
LIT,TTN,1.0
ANC,LIT,1.0
LIT,VAD,1.0
DRO,LIT,1.0
DHN,LIT,1.0
LIT,OCF,2.0
IND,LAX,40316.0
GRR,LAX,31.0
LAX,MSP,99354.0
LAX,SAT,30594.0
LAX,MSY,35020.0
LAX,PHL,90811.0
LAX,SFO,636449.0
LAX,SLC,191979.0
LAX,OKC,3025.0
GJT,LAX,295.0
LAX,SBA,145257.0
LAX,MYR,1.0
ADM,LAX,1.0
COS,LAX,28434.0
FLL,LAX,22679.0
LAX,RCA,1.0
LAX,SBP,76937.0
HII,LAX,1232.0
FSD,LAX,163.0
LAX,PBI,14.0
GCK,LAX,2.0
AVL,LAX,1.0
ALO,LAX,2.0
FTW,LAX,3.0
CEC,LAX,1.0
LAX,LCH,2.0
LAX,SPI,8.0
LAX,XNA,4049.0
GRK,LAX,1.0
HUF,LAX,2.0
LAX,LBL,1.0
JNU,LAX,1.0
LAX,RAP,2.0
LAX,LMT,6.0
JAX,LAX,586.0
DQF,LAX,2.0
CLL,LAX,6.0
BKL,LAX,1.0
BFM,LAX,1.0
CIC,LAX,1.0
LAX,SKF,3.0
LAX,SAC,1.0
CHO,LAX,7.0
LAX,SCE,10.0
LAX,TCL,1.0
LAX,SGF,144.0
GRR,MSP,62723.0
IND,MSP,76611.0
CID,MSP,74897.0
FSD,MSP,99395.0
MSP,SAT,14621.0
MSP,SLC,100028.0
MSP,SFO,91713.0
MSP,PHL,105149.0
GJT,MSP,283.0
FLL,MSP,10637.0
MSP,PBI,411.0
COS,MSP,22089.0
MSP,TLH,7.0
MSP,OKC,11638.0
MSP,TVC,15493.0
MSP,MSY,21988.0
JAX,MSP,6132.0
BFF,MSP,5.0
IPL,MSP,1.0
MSP,SBA,0.0
MSP,SAW,2.0
IMT,MSP,1148.0
FFM,MSP,8.0
MSP,SPI,15.0
MSP,SGF,5188.0
MSP,OSH,1.0
FSM,MSP,1.0
MSP,VWL,1.0
DET,MSP,3.0
LOZ,MSP,1.0
MSP,RDD,3.0
CLU,MSP,1.0
MSP,NQA,1.0
CHO,MSP,6.0
MSP,SCE,56.0
LBF,STP,1.0
MSP,MVN,2.0
CEV,MSP,1.0
MSP,XNA,8893.0
MSP,POB,5.0
DPA,MSP,1.0
EIL,MSP,1.0
MSP,SKY,1.0
CRP,MSP,11.0
MSP,MYR,333.0
LBF,MSP,4.0
CLL,MSP,11.0
ADS,MSP,1.0
MGY,MSP,1.0
GRI,MSP,8.0
MSP,NEW,1.0
LRD,STP,1.0
MSP,OKK,1.0
STP,TUS,1.0
LCH,MSP,5.0
MSP,SPS,17.0
IND,STP,1.0
MSP,RWI,5.0
MSP,PUW,1.0
GTR,MSP,1.0
EDF,MSP,2.0
HLM,MSP,1.0
ELP,STP,1.0
HIF,MSP,2.0
PHX,STP,2.0
ACY,MSP,12.0
SFO,STP,1.0
FYV,MSP,2.0
FTY,MSP,1.0
LAS,STP,1.0
MSP,SHD,1.0
MSP,SLE,1.0
STP,THV,1.0
SAT,STP,1.0
PWK,STP,1.0
FCM,LGA,1.0
SBA,STP,15.0
BAD,MSP,1.0
MSP,PAH,1.0
LFK,LIT,1.0
MSY,SAT,8438.0
IND,MSY,9759.0
JAX,MSY,9475.0
MSY,PHL,32263.0
MSY,SLC,16922.0
MSY,SFO,11774.0
MSY,OKC,468.0
FLL,MSY,11526.0
COS,MSY,47.0
MSY,PBI,111.0
LCH,MSY,14.0
CRP,MSY,52.0
MSY,SPI,4.0
ACY,MSY,23.0
ESF,MSY,1.0
MSY,PFN,3.0
MSY,TLH,77.0
AVP,MSY,1.0
HKY,MSY,1.0
MEI,MSY,2.0
MSY,PWM,4.0
ADS,MSY,4.0
MHK,MSY,1.0
DQF,MSY,1.0
MSY,SGF,13.0
MSY,RIV,1.0
BHM,NEW,1.0
DSM,NEW,1.0
BTR,NEW,1.0
MSY,YNG,1.0
ABY,MSY,6.0
MDW,NEW,1.0
NEW,TCL,2.0
MSY,NEW,1.0
MSY,POB,4.0
IND,NEW,1.0
CID,MSY,15.0
MSY,SCK,2.0
NBG,RFD,2.0
AEX,NBG,1.0
NBG,NZY,1.0
NBG,OKC,2.0
CLL,NBG,1.0
GGG,MSY,1.0
BIF,MSY,2.0
MSY,TCL,2.0
FSD,MSY,25.0
MSY,RAP,2.0
ARA,MSY,1.0
MSY,SUS,1.0
MHE,MSY,1.0
MSY,SCF,1.0
MSY,SOW,1.0
MSY,ORL,1.0
NBG,SAT,1.0
EDF,NBG,1.0
JFK,NBG,1.0
JAX,NEW,2.0
GWO,NEW,1.0
ATL,NEW,1.0
MSY,PIB,1.0
PFN,TLH,40.0
JAX,PFN,6.0
PFN,YIP,1.0
PFN,TUS,1.0
OAK,PAM,1.0
CHO,PFN,1.0
FLL,PAM,1.0
PAM,SZL,2.0
PAM,RND,2.0
NPA,PAM,1.0
FLL,PFN,11.0
MIA,PAM,3.0
DFW,PAM,1.0
MEI,PFN,1.0
JFK,PFN,1.0
ATL,PAM,5.0
MIA,PFN,4.0
HMN,PFN,1.0
PBI,PFN,1.0
OKC,PAM,2.0
PAM,SAT,4.0
DMA,PAM,1.0
BWI,PAM,1.0
EYW,PFN,1.0
LSV,PFN,1.0
GSB,PAM,1.0
JFK,PAM,2.0
DOV,PAM,1.0
ABQ,PAM,1.0
PFN,SFB,1.0
MYR,PFN,1.0
LEX,PKB,1.0
DAY,PKB,1.0
PDX,PKB,1.0
CLT,PKB,1.0
PKB,RDU,1.0
GSP,PKB,1.0
CRW,PKB,1.0
MIA,PKB,1.0
PHL,PKB,3.0
FLL,PBG,634.0
PBG,RUT,1.0
CLE,PBG,1.0
MYR,PBG,341.0
AVP,PBG,1.0
PBG,PGD,10.0
PGD,PWK,1.0
FLL,PGD,1.0
PBI,PGD,1.0
MYR,PGD,185.0
ACY,PGD,1.0
PGD,SPI,46.0
RFD,RWI,1.0
IND,RWI,7.0
ACY,RWI,47.0
FAY,RWI,8.0
LFT,RWI,1.0
DPA,RWI,2.0
ORD,RWI,1.0
PWK,RWI,1.0
DAY,RWI,1.0
MIA,RWI,1.0
ROA,RWI,3.0
HKS,RWI,2.0
MFD,RWI,1.0
RWI,SAV,1.0
PDK,RWI,2.0
CLE,RWI,2.0
ILG,RWI,1.0
RWI,TUS,1.0
GSP,RWI,2.0
BRO,RWI,1.0
DTW,RWI,4.0
DAL,RWI,2.0
OPF,RWI,1.0
FSM,RWI,1.0
SAT,SLC,27254.0
OKC,SAT,1621.0
SAT,SFO,3549.0
JAX,SAT,32.0
FLL,SAT,740.0
AZO,SAT,1.0
BFL,SAT,12.0
IND,SAT,559.0
PBI,SAT,16.0
PHL,SAT,1243.0
CRP,SAT,1357.0
MIA,SKF,4.0
JAC,SAT,2.0
SAT,SKF,1.0
SAT,SPS,12.0
COS,SAT,1378.0
GJT,SAT,15.0
MLU,SAT,2.0
PAH,SAT,1.0
IPL,SAT,6.0
MHT,SAT,1.0
MTJ,SAT,8.0
CID,SAT,26.0
CHO,SAT,2.0
SAT,SGF,15.0
COS,SKF,1.0
PDK,SAT,1.0
LAL,SAT,1.0
CMH,SKF,1.0
LAW,SKF,1.0
RND,TUS,1.0
BIF,SAT,2.0
PFN,SAT,1.0
CHO,SKF,1.0
NQX,RND,1.0
BKL,SAT,1.0
LGA,SKF,1.0
ALO,SAT,1.0
GRB,SAT,1.0
SHV,SKF,2.0
MSY,SKF,8.0
FSD,SAT,12.0
CVS,SKF,2.0
DFW,SKF,1.0
MSO,SAT,1.0
BPT,SKF,1.0
RDD,SAT,1.0
PGV,SAT,1.0
HMN,SKF,1.0
SAT,XNA,13.0
GRR,SAT,7.0
CLL,SAT,6.0
DYS,SKF,2.0
MKG,SAT,1.0
LUF,SKF,1.0
RIV,SAT,1.0
APF,SAT,1.0
ALB,SAT,1.0
SAT,TLH,3.0
SAT,SCE,10.0
MUO,SKF,1.0
LCH,SAT,4.0
NZY,SAT,1.0
LSV,SAT,1.0
CRW,SAT,1.0
MEI,SAT,1.0
GTR,SAT,1.0
SAT,TKF,1.0
POB,SAT,3.0
SAT,YUM,1.0
LWS,SAT,1.0
HOU,SKF,1.0
MFR,SAT,1.0
BFF,EWR,2.0
